file,line,severity,type,description,code
src/BARQ.Application/Services/SystemHealthService.cs,300,High,TenantGap,Query without tenant filtering,.Where(f => !f.IsDeleted && f.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SystemHealthService.cs,334,High,TenantGap,Query without tenant filtering,.Where(i => i.EndedAt == null && i.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SystemHealthService.cs,355,High,TenantGap,Query without tenant filtering,"ActiveFeatureFlags = await _context.FeatureFlags.Where(f => f.IsEnabled && f.TenantId == _tenantProvider.GetTenantId()).CountAsync(),"
src/BARQ.Application/Services/SystemHealthService.cs,417,High,TenantGap,Query without tenant filtering,".Where(h => h.Status == ""Healthy"" && !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())"
src/BARQ.Application/Services/SystemHealthService.cs,421,High,TenantGap,Query without tenant filtering,".Where(h => h.Status != ""Healthy"" && !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())"
src/BARQ.Application/Services/SystemHealthService.cs,425,High,TenantGap,Query without tenant filtering,.Where(h => !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SystemHealthService.cs,431,High,TenantGap,Query without tenant filtering,.Where(h => !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TaskService.cs,25,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == tenantId)
src/BARQ.Application/Services/TaskService.cs,29,High,TenantGap,Query without tenant filtering,query = query.Where(t => t.ProjectId == request.ProjectId);
src/BARQ.Application/Services/TaskService.cs,32,High,TenantGap,Query without tenant filtering,query = query.Where(t => t.AssignedToId == request.AssignedToId);
src/BARQ.Application/Services/TaskService.cs,35,High,TenantGap,Query without tenant filtering,query = query.Where(t => t.Status == request.Status);
src/BARQ.Application/Services/TaskService.cs,38,High,TenantGap,Query without tenant filtering,query = query.Where(t => t.Priority == request.Priority);
src/BARQ.Application/Services/TaskService.cs,41,High,TenantGap,Query without tenant filtering,query = query.Where(t => t.TaskType == request.TaskType);
src/BARQ.Application/Services/TaskService.cs,312,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.ParentTaskId == parentTaskId)
src/BARQ.Application/Services/TaskService.cs,338,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.ProjectId == projectId)
src/BARQ.Application/Services/TaskService.cs,364,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.AssignedToId == userId)
src/BARQ.Application/Services/TaskService.cs,390,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && request.Ids.Contains(t.Id))
src/BARQ.Application/Services/TaskService.cs,423,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && taskIds.Contains(t.Id))
src/BARQ.Application/Services/TemplateValidationService.cs,33,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.Id == templateId)
src/BARQ.Application/Services/TemplateValidationService.cs,72,High,TenantGap,Query without tenant filtering,"foreach (var constraint in constraints.Where(c => c.ConstraintType == ""Template"" || c.ConstraintType == templateType))"
src/BARQ.Application/Services/TemplateValidationService.cs,138,High,TenantGap,Query without tenant filtering,.Where(cv => cv.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TemplateValidationService.cs,142,High,TenantGap,Query without tenant filtering,query = query.Where(cv => cv.TemplateId == templateId);
src/BARQ.Application/Services/TemplateValidationService.cs,145,High,TenantGap,Query without tenant filtering,query = query.Where(cv => cv.TaskId == taskId);
src/BARQ.Application/Services/TemplateValidationService.cs,155,High,TenantGap,Query without tenant filtering,.Where(cv => cv.TenantId == _tenantProvider.GetTenantId() && cv.Id == violationId)
src/BARQ.Application/Services/TemplateValidationService.cs,179,High,TenantGap,Query without tenant filtering,.Where(tc => tc.TenantId == _tenantProvider.GetTenantId() && tc.IsActive)
src/BARQ.Application/Services/TemplateValidationService.cs,212,High,TenantGap,Query without tenant filtering,.Where(tc => tc.TenantId == _tenantProvider.GetTenantId() && tc.Id == constraintId)
src/BARQ.Application/Services/TemplateValidationService.cs,239,High,TenantGap,Query without tenant filtering,.Where(tc => tc.TenantId == _tenantProvider.GetTenantId() && tc.Id == constraintId)
src/BARQ.Application/Services/TenantStateService.cs,27,High,TenantGap,Query without tenant filtering,.Where(ts => ts.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TenantStateService.cs,61,High,TenantGap,Query without tenant filtering,.Where(ts => ts.Id == id && ts.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TenantStateService.cs,82,High,TenantGap,Query without tenant filtering,.Where(ts => ts.TenantId == tenantId)
src/BARQ.Application/Services/TenantStateService.cs,102,High,TenantGap,Query without tenant filtering,.Where(ts => ts.TenantId == tenantId)
src/BARQ.Application/Services/TenantStateService.cs,128,High,TenantGap,Query without tenant filtering,.Where(ts => ts.TenantId == tenantId)
src/BARQ.Application/Services/TenantStateService.cs,160,High,TenantGap,Query without tenant filtering,.Where(ts => ts.RequiresAttention && ts.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TenantStateService.cs,179,High,TenantGap,Query without tenant filtering,".Where(ts => (ts.Status == ""Unhealthy"" || ts.Status == ""Critical"") && ts.TenantId == _tenantProvider.GetTenantId())"
src/BARQ.Application/Services/TenantStateService.cs,217,High,TenantGap,Query without tenant filtering,.Where(ts => ts.TenantId == tenantId)
src/BARQ.Application/Services/TenantStateService.cs,233,High,TenantGap,Query without tenant filtering,.Where(ts => ts.TenantId == tenantId)
src/BARQ.Application/Services/TenantStateService.cs,249,High,TenantGap,Query without tenant filtering,.Where(ts => ts.TenantId == tenantId)
src/BARQ.Application/Services/TranslationService.cs,34,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TranslationService.cs,83,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.Id == id)
src/BARQ.Application/Services/TranslationService.cs,99,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TranslationService.cs,123,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == languageCode && t.IsActive && t.IsApproved);
src/BARQ.Application/Services/TranslationService.cs,127,High,TenantGap,Query without tenant filtering,query = query.Where(t => t.Category == category);
src/BARQ.Application/Services/TranslationService.cs,151,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TranslationService.cs,201,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.Id == id)
src/BARQ.Application/Services/TranslationService.cs,244,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TranslationService.cs,280,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TranslationService.cs,331,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TranslationService.cs,364,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TranslationService.cs,394,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == languageCode && t.Category == category && t.IsActive)
src/BARQ.Application/Services/TranslationService.cs,412,High,TenantGap,Query without tenant filtering,var query = _context.Translations.Where(t => t.TenantId == _tenantProvider.GetTenantId() && !t.IsApproved && t.IsActive);
src/BARQ.Application/Services/TranslationService.cs,416,High,TenantGap,Query without tenant filtering,query = query.Where(t => t.LanguageCode == languageCode);
src/BARQ.Application/Services/TranslationService.cs,437,High,TenantGap,Query without tenant filtering,.Where(l => l.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/TranslationService.cs,445,High,TenantGap,Query without tenant filtering,".Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == ""en"") // Assuming English is the source language"
src/BARQ.Application/Services/TranslationService.cs,449,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == languageCode && t.IsActive)
src/BARQ.Application/Services/TranslationService.cs,453,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == languageCode && t.IsActive && t.IsApproved)
src/BARQ.Application/Services/TranslationService.cs,457,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == languageCode && t.IsActive)
src/BARQ.Application/Services/TranslationService.cs,470,High,TenantGap,Query without tenant filtering,".Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == ""en"" && t.Category == catStat.Category)"
src/BARQ.Application/Services/TranslationService.cs,480,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == languageCode)
src/BARQ.Application/Services/TranslationService.cs,508,High,TenantGap,Query without tenant filtering,.Where(l => l.TenantId == _tenantProvider.GetTenantId() && l.IsEnabled)
src/BARQ.Application/Services/TranslationService.cs,591,High,TenantGap,Query without tenant filtering,"var sourceQuery = _context.Translations.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == ""en"" && t.IsActive);"
src/BARQ.Application/Services/TranslationService.cs,592,High,TenantGap,Query without tenant filtering,var targetQuery = _context.Translations.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == languageCode && t.IsActive);
src/BARQ.Application/Services/TranslationService.cs,596,High,TenantGap,Query without tenant filtering,sourceQuery = sourceQuery.Where(t => t.Category == category);
src/BARQ.Application/Services/TranslationService.cs,597,High,TenantGap,Query without tenant filtering,targetQuery = targetQuery.Where(t => t.Category == category);
src/BARQ.Application/Services/TranslationService.cs,618,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.LanguageCode == sourceLanguageCode && missingKeys.Contains(t.Key) && t.IsActive)
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,32,High,TenantGap,Query without tenant filtering,.Where(ulp => ulp.TenantId == _tenantProvider.GetTenantId() && ulp.UserId == userId)
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,132,High,TenantGap,Query without tenant filtering,.Where(l => l.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,198,High,TenantGap,Query without tenant filtering,.Where(l => l.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,253,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,327,High,TenantGap,Query without tenant filtering,.Where(ulp => ulp.TenantId == _tenantProvider.GetTenantId() && ulp.UserId == userId)
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,391,High,TenantGap,Query without tenant filtering,.Where(ulp => ulp.TenantId == _tenantProvider.GetTenantId() && (ulp.HighContrast || ulp.LargeText || ulp.ReducedMotion ||
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,410,High,TenantGap,Query without tenant filtering,.Where(ulp => ulp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,426,High,TenantGap,Query without tenant filtering,.Where(ulp => ulp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/UserLanguagePreferenceService.cs,432,High,TenantGap,Query without tenant filtering,.Where(ulp => ulp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/UserService.cs,30,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == tenantId)
src/BARQ.Application/Services/UserService.cs,78,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/Workflow/BackgroundJobService.cs,132,High,TenantGap,Query without tenant filtering,"JobStatusFilter.Active => jobs.Where(j => j.Status == JobStatus.Enqueued || j.Status == JobStatus.Running),"
src/BARQ.Application/Services/Workflow/BackgroundJobService.cs,133,High,TenantGap,Query without tenant filtering,"JobStatusFilter.Completed => jobs.Where(j => j.Status == JobStatus.Completed),"
src/BARQ.Application/Services/Workflow/BackgroundJobService.cs,134,High,TenantGap,Query without tenant filtering,"JobStatusFilter.Failed => jobs.Where(j => j.Status == JobStatus.Failed),"
src/BARQ.Application/Services/Workflow/BackgroundJobService.cs,135,High,TenantGap,Query without tenant filtering,"JobStatusFilter.Cancelled => jobs.Where(j => j.Status == JobStatus.Cancelled),"
src/BARQ.Application/Services/Workflow/BackgroundJobService.cs,229,High,TenantGap,Query without tenant filtering,var recurringJobs = _jobs.Values.Where(j => j.Status == JobStatus.Recurring).ToList();
src/BARQ.Application/Services/Workflow/SlaService.cs,23,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/Workflow/SlaService.cs,47,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId() && p.Id == id)
src/BARQ.Application/Services/Workflow/SlaService.cs,66,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId() && p.Id == slaPolicy.Id)
src/BARQ.Application/Services/Workflow/SlaService.cs,85,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId() && p.Id == id)
src/BARQ.Application/Services/Workflow/SlaService.cs,99,High,TenantGap,Query without tenant filtering,.Where(v => v.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/Workflow/SlaService.cs,103,High,TenantGap,Query without tenant filtering,query = query.Where(v => v.Status == status);
src/BARQ.Application/Services/Workflow/SlaService.cs,123,High,TenantGap,Query without tenant filtering,.Where(v => v.TenantId == _tenantProvider.GetTenantId() && v.Id == id)
src/BARQ.Application/Services/Workflow/SlaService.cs,142,High,TenantGap,Query without tenant filtering,.Where(v => v.TenantId == _tenantProvider.GetTenantId() && v.Id == violation.Id)
src/BARQ.Application/Services/Workflow/SlaService.cs,159,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId() && p.Id == slaPolicyId)
src/BARQ.Application/Services/Workflow/SlaService.cs,171,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.Id == taskId)
src/BARQ.Application/Services/Workflow/SlaService.cs,183,High,TenantGap,Query without tenant filtering,".Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.Status != ""Completed"")"
src/BARQ.Application/Services/Workflow/SlaService.cs,187,High,TenantGap,Query without tenant filtering,".Where(p => p.TenantId == _tenantProvider.GetTenantId() && p.Name == ""Default"")"
src/BARQ.Application/Services/Workflow/SlaService.cs,198,High,TenantGap,Query without tenant filtering,.Where(v => v.TenantId == _tenantProvider.GetTenantId() && v.TaskId == task.Id)
src/BARQ.Application/Services/WorkflowService.cs,42,High,TenantGap,Query without tenant filtering,.Where(w => w.TenantId == tenantId)
src/BARQ.Application/Services/WorkflowService.cs,112,High,TenantGap,Query without tenant filtering,.Where(w => w.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/WorkflowService.cs,207,High,TenantGap,Query without tenant filtering,.Where(w => w.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/WorkflowService.cs,251,High,TenantGap,Query without tenant filtering,.Where(w => w.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/WorkflowService.cs,323,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.WorkflowId == workflowId)
src/BARQ.Application/Services/WorkflowService.cs,352,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/WorkflowService.cs,380,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/WorkflowService.cs,415,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/WorkflowService.cs,472,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId())
src/BARQ.API/Controllers/AdminConstraintsController.cs,14,Medium,Placeholder,Placeholder text in code,private readonly ITemplateValidationService _templateValidationService;
src/BARQ.API/Controllers/AdminConstraintsController.cs,18,Medium,Placeholder,Placeholder text in code,"ITemplateValidationService templateValidationService,"
src/BARQ.API/Controllers/AdminConstraintsController.cs,21,Medium,Placeholder,Placeholder text in code,_templateValidationService = templateValidationService;
src/BARQ.API/Controllers/AdminConstraintsController.cs,25,Medium,Placeholder,Placeholder text in code,"[HttpPost(""validate-template/{templateId}"")]"
src/BARQ.API/Controllers/AdminConstraintsController.cs,26,Medium,Placeholder,Placeholder text in code,public async Task<IActionResult> ValidateTemplate(Guid templateId)
src/BARQ.API/Controllers/AdminConstraintsController.cs,30,Medium,Placeholder,Placeholder text in code,var result = await _templateValidationService.ValidateTemplateAsync(templateId);
src/BARQ.API/Controllers/AdminConstraintsController.cs,42,Medium,Placeholder,Placeholder text in code,"_logger.LogError(ex, ""Error validating template {TemplateId}"", templateId);"
src/BARQ.API/Controllers/AdminConstraintsController.cs,43,Medium,Placeholder,Placeholder text in code,"return StatusCode(500, new { Message = ""Internal server error during template validation"" });"
src/BARQ.API/Controllers/AdminConstraintsController.cs,47,Medium,Placeholder,Placeholder text in code,"[HttpPost(""validate-template-content"")]"
src/BARQ.API/Controllers/AdminConstraintsController.cs,48,Medium,Placeholder,Placeholder text in code,public async Task<IActionResult> ValidateTemplateContent([FromBody] ValidateTemplateContentRequest request)
src/BARQ.API/Controllers/AdminConstraintsController.cs,52,Medium,Placeholder,Placeholder text in code,"var result = await _templateValidationService.ValidateTemplateContentAsync(request.Content, request.TemplateType);"
src/BARQ.API/Controllers/AdminConstraintsController.cs,64,Medium,Placeholder,Placeholder text in code,"_logger.LogError(ex, ""Error validating template content"");"
src/BARQ.API/Controllers/AdminConstraintsController.cs,65,Medium,Placeholder,Placeholder text in code,"return StatusCode(500, new { Message = ""Internal server error during template content validation"" });"
src/BARQ.API/Controllers/AdminConstraintsController.cs,74,Medium,Placeholder,Placeholder text in code,"var isConnected = await _templateValidationService.TestConnectionAsync(request.ConnectionString, request.ConnectionType);"
src/BARQ.API/Controllers/AdminConstraintsController.cs,90,Medium,Placeholder,Placeholder text in code,"public async Task<IActionResult> GetViolations([FromQuery] Guid? templateId = null, [FromQuery] Guid? taskId = null)"
src/BARQ.API/Controllers/AdminConstraintsController.cs,94,Medium,Placeholder,Placeholder text in code,"var violations = await _templateValidationService.GetViolationsAsync(templateId, taskId);"
src/BARQ.API/Controllers/AdminConstraintsController.cs,98,Medium,Placeholder,Placeholder text in code,"v.TemplateId,"
src/BARQ.API/Controllers/AdminConstraintsController.cs,123,Medium,Placeholder,Placeholder text in code,"var success = await _templateValidationService.ResolveViolationAsync(violationId, request.ResolutionNotes);"
src/BARQ.API/Controllers/AdminConstraintsController.cs,142,Medium,Placeholder,Placeholder text in code,var constraints = await _templateValidationService.GetActiveConstraintsAsync();
src/BARQ.API/Controllers/AdminConstraintsController.cs,170,Medium,Placeholder,Placeholder text in code,var constraint = await _templateValidationService.CreateConstraintAsync(request);
src/BARQ.API/Controllers/AdminConstraintsController.cs,197,Medium,Placeholder,Placeholder text in code,"var constraint = await _templateValidationService.UpdateConstraintAsync(constraintId, request);"
src/BARQ.API/Controllers/AdminConstraintsController.cs,228,Medium,Placeholder,Placeholder text in code,var success = await _templateValidationService.DeleteConstraintAsync(constraintId);
src/BARQ.API/Controllers/AdminConstraintsController.cs,243,Medium,Placeholder,Placeholder text in code,public class ValidateTemplateContentRequest
src/BARQ.API/Controllers/AdminConstraintsController.cs,246,Medium,Placeholder,Placeholder text in code,public string TemplateType { get; set; } = string.Empty;
src/BARQ.API/Controllers/ProjectsController.cs,107,Medium,Placeholder,Placeholder text in code,"[HttpGet(""templates"")]"
src/BARQ.API/Controllers/ProjectsController.cs,108,Medium,Placeholder,Placeholder text in code,public async Task<ActionResult<ApiResponse<List<ProjectDto>>>> GetProjectTemplates()
src/BARQ.API/Controllers/ProjectsController.cs,113,Medium,Placeholder,Placeholder text in code,var templates = await _projectService.GetProjectTemplatesAsync(tenantId);
src/BARQ.API/Controllers/ProjectsController.cs,114,Medium,Placeholder,Placeholder text in code,return Ok(ApiResponse<List<ProjectDto>>.Ok(templates));
src/BARQ.API/Controllers/ProjectsController.cs,122,Medium,Placeholder,Placeholder text in code,"[HttpPost(""from-template"")]"
src/BARQ.API/Controllers/ProjectsController.cs,123,Medium,Placeholder,Placeholder text in code,public async Task<ActionResult<ApiResponse<ProjectDto>>> CreateProjectFromTemplate([FromBody] CreateFromTemplateRequest request)
src/BARQ.API/Controllers/ProjectsController.cs,128,Medium,Placeholder,Placeholder text in code,"var project = await _projectService.CreateProjectFromTemplateAsync(tenantId, request.TemplateId, request.Name);"
src/BARQ.API/Controllers/ProjectsController.cs,130,Medium,Placeholder,Placeholder text in code,"ApiResponse<ProjectDto>.Ok(project, ""Project created from template successfully""));"
src/BARQ.API/Controllers/ProjectsController.cs,139,Medium,Placeholder,Placeholder text in code,public class CreateFromTemplateRequest
src/BARQ.API/Controllers/ProjectsController.cs,141,Medium,Placeholder,Placeholder text in code,public Guid TemplateId { get; set; }
src/BARQ.API/Program.cs,28,Medium,Placeholder,Placeholder text in code,".WriteTo.Console(outputTemplate: ""[{Timestamp:HH:mm:ss} {Level:u3}] {Message:lj} {Properties:j}{NewLine}{Exception}"")"
src/BARQ.API/Program.cs,32,Medium,Placeholder,Placeholder text in code,"outputTemplate: ""{Timestamp:yyyy-MM-dd HH:mm:ss.fff zzz} [{Level:u3}] {Message:lj} {Properties:j}{NewLine}{Exception}"")"
src/BARQ.API/Program.cs,37,Medium,Placeholder,Placeholder text in code,"outputTemplate: ""{Timestamp:yyyy-MM-dd HH:mm:ss.fff zzz} [{Level:u3}] SECURITY: {Message:lj} {Properties:j}{NewLine}{Exception}"")"
src/BARQ.API/Program.cs,39,Medium,Placeholder,Placeholder text in code,"logEvent.MessageTemplate.Text.Contains(""password"", StringComparison.OrdinalIgnoreCase) ||"
src/BARQ.API/Program.cs,40,Medium,Placeholder,Placeholder text in code,"logEvent.MessageTemplate.Text.Contains(""token"", StringComparison.OrdinalIgnoreCase) ||"
src/BARQ.API/Program.cs,41,Medium,Placeholder,Placeholder text in code,"logEvent.MessageTemplate.Text.Contains(""secret"", StringComparison.OrdinalIgnoreCase))"
src/BARQ.API/Program.cs,68,Medium,Placeholder,Placeholder text in code,options.Lockout.MaxFailedAccessAttempts = 5;
src/BARQ.API/Program.cs,150,Medium,Placeholder,Placeholder text in code,"builder.Services.AddScoped<BARQ.Application.Interfaces.ITemplateValidationService, BARQ.Application.Services.TemplateValidationService>();"
src/BARQ.API/Program.cs,198,Medium,Placeholder,Placeholder text in code,"options.MessageTemplate = ""HTTP {RequestMethod} {RequestPath} responded {StatusCode} in {Elapsed:0.0000} ms"";"
src/BARQ.Application/Interfaces/IEmailService.cs,7,Medium,Placeholder,Placeholder text in code,"Task<bool> SendTemplatedEmailAsync(string to, string templateName, object templateData, string? language = ""en"");"
src/BARQ.Application/Interfaces/IEmailService.cs,8,Medium,Placeholder,Placeholder text in code,"Task<bool> SendTemplatedEmailAsync(List<string> to, string templateName, object templateData, string? language = ""en"");"
src/BARQ.Application/Interfaces/IEmailService.cs,9,Medium,Placeholder,Placeholder text in code,"Task<string> RenderTemplateAsync(string templateName, object templateData, string? language = ""en"");"
src/BARQ.Application/Interfaces/IProjectService.cs,15,Medium,Placeholder,Placeholder text in code,Task<List<ProjectDto>> GetProjectTemplatesAsync(Guid tenantId);
src/BARQ.Application/Interfaces/IProjectService.cs,16,Medium,Placeholder,Placeholder text in code,"Task<ProjectDto> CreateProjectFromTemplateAsync(Guid tenantId, Guid templateId, string name);"
src/BARQ.Application/Interfaces/ITemplateValidationService.cs,6,Medium,Placeholder,Placeholder text in code,public interface ITemplateValidationService
src/BARQ.Application/Interfaces/ITemplateValidationService.cs,8,Medium,Placeholder,Placeholder text in code,Task<TemplateValidationResult> ValidateTemplateAsync(Guid templateId);
src/BARQ.Application/Interfaces/ITemplateValidationService.cs,9,Medium,Placeholder,Placeholder text in code,"Task<TemplateValidationResult> ValidateTemplateContentAsync(string templateContent, string templateType);"
src/BARQ.Application/Interfaces/ITemplateValidationService.cs,11,Medium,Placeholder,Placeholder text in code,"Task<IEnumerable<ConstraintViolation>> GetViolationsAsync(Guid? templateId = null, Guid? taskId = null);"
src/BARQ.Application/Interfaces/ITemplateValidationService.cs,19,Medium,Placeholder,Placeholder text in code,public class TemplateValidationResult
src/BARQ.Application/Services/AuditReportService.cs,422,Medium,Placeholder,Placeholder text in code,"var filePath = Path.Combine(Path.GetTempPath(), ""barq_reports"", fileName);"
src/BARQ.Application/Services/BillingService.cs,901,Medium,Placeholder,Placeholder text in code,"NextPaymentAttempt = subscription.NextPaymentAttempt,"
src/BARQ.Application/Services/BillingService.cs,902,Medium,Placeholder,Placeholder text in code,"FailedPaymentAttempts = subscription.FailedPaymentAttempts,"
src/BARQ.Application/Services/BillingService.cs,980,Medium,Placeholder,Placeholder text in code,"PaymentAttempts = invoice.PaymentAttempts,"
src/BARQ.Application/Services/BillingService.cs,981,Medium,Placeholder,Placeholder text in code,"LastPaymentAttempt = invoice.LastPaymentAttempt,"
src/BARQ.Application/Services/EmailService.cs,94,Medium,Placeholder,Placeholder text in code,"public async Task<bool> SendTemplatedEmailAsync(string to, string templateName, object templateData, string? language = ""en"")"
src/BARQ.Application/Services/EmailService.cs,96,Medium,Placeholder,Placeholder text in code,"return await SendTemplatedEmailAsync(new List<string> { to }, templateName, templateData, language);"
src/BARQ.Application/Services/EmailService.cs,99,Medium,Placeholder,Placeholder text in code,"public async Task<bool> SendTemplatedEmailAsync(List<string> to, string templateName, object templateData, string? language = ""en"")"
src/BARQ.Application/Services/EmailService.cs,103,Medium,Placeholder,Placeholder text in code,var template = await _context.EmailTemplates
src/BARQ.Application/Services/EmailService.cs,105,Medium,Placeholder,Placeholder text in code,.FirstOrDefaultAsync(t => t.Name == templateName && t.Language == language && t.IsActive);
src/BARQ.Application/Services/EmailService.cs,107,Medium,Placeholder,Placeholder text in code,if (template == null)
src/BARQ.Application/Services/EmailService.cs,109,Medium,Placeholder,Placeholder text in code,"_logger.LogWarning(""Email template not found: {TemplateName} ({Language})"", templateName, language);"
src/BARQ.Application/Services/EmailService.cs,113,Medium,Placeholder,Placeholder text in code,"var subject = await RenderTemplateContentAsync(template.Subject, templateData);"
src/BARQ.Application/Services/EmailService.cs,114,Medium,Placeholder,Placeholder text in code,"var htmlBody = await RenderTemplateContentAsync(template.HtmlBody, templateData);"
src/BARQ.Application/Services/EmailService.cs,115,Medium,Placeholder,Placeholder text in code,var textBody = !string.IsNullOrEmpty(template.TextBody)
src/BARQ.Application/Services/EmailService.cs,116,Medium,Placeholder,Placeholder text in code,"? await RenderTemplateContentAsync(template.TextBody, templateData)"
src/BARQ.Application/Services/EmailService.cs,123,Medium,Placeholder,Placeholder text in code,"_logger.LogError(ex, ""Failed to send templated email: {TemplateName}"", templateName);"
src/BARQ.Application/Services/EmailService.cs,128,Medium,Placeholder,Placeholder text in code,"public async Task<string> RenderTemplateAsync(string templateName, object templateData, string? language = ""en"")"
